PLANE_ID,SATELLITES,RAAN,INCLINATION,ARG_OF_PERIGEE,PERIOD,APOGEE,PERIGEE,ARC_BEGIN,ARC_END,SUB_CONSTELLATION,RAAN
6333,1,176.6,42,0,5475,335,335,0,360,VLEO,176.7509025
6334,1,176.7,42,0,5475,335,335,0,360,VLEO,176.8953069
6335,1,176.8,42,0,5475,335,335,0,360,VLEO,177.0397112
6336,1,177,42,0,5475,335,335,0,360,VLEO,177.1841155
6337,1,177.1,42,0,5475,335,335,0,360,VLEO,177.3285199
6338,1,177.3,42,0,5475,335,335,0,360,VLEO,177.4729242
6339,1,177.4,42,0,5475,335,335,0,360,VLEO,177.6173285
6340,1,177.6,42,0,5475,335,335,0,360,VLEO,177.7617329
6341,1,177.7,42,0,5475,335,335,0,360,VLEO,177.9061372
6342,1,177.9,42,0,5475,335,335,0,360,VLEO,178.0505415
6343,1,178,42,0,5475,335,335,0,360,VLEO,178.1949458
6344,1,178.2,42,0,5475,335,335,0,360,VLEO,178.3393502
6345,1,178.3,42,0,5475,335,335,0,360,VLEO,178.4837545
6346,1,178.4,42,0,5475,335,335,0,360,VLEO,178.6281588
6347,1,178.6,42,0,5475,335,335,0,360,VLEO,178.7725632
6348,1,178.7,42,0,5475,335,335,0,360,VLEO,178.9169675
6349,1,178.9,42,0,5475,335,335,0,360,VLEO,179.0613718
6350,1,179,42,0,5475,335,335,0,360,VLEO,179.2057762
6351,1,179.2,42,0,5475,335,335,0,360,VLEO,179.3501805
6352,1,179.3,42,0,5475,335,335,0,360,VLEO,179.4945848
6353,1,179.4,42,0,5475,335,335,0,360,VLEO,179.6389892
6354,1,179.6,42,0,5475,335,335,0,360,VLEO,179.7833935
6355,1,179.7,42,0,5475,335,335,0,360,VLEO,179.9277978
6356,1,179.9,42,0,5475,335,335,0,360,VLEO,180.0722022
6357,1,180,42,0,5475,335,335,0,360,VLEO,180.2166065
6358,1,180.2,42,0,5475,335,335,0,360,VLEO,180.3610108
6359,1,180.3,42,0,5475,335,335,0,360,VLEO,180.5054152
6360,1,180.5,42,0,5475,335,335,0,360,VLEO,180.6498195
6361,1,180.6,42,0,5475,335,335,0,360,VLEO,180.7942238
6362,1,180.8,42,0,5475,335,335,0,360,VLEO,180.9386282
6363,1,180.9,42,0,5475,335,335,0,360,VLEO,181.0830325
6364,1,181,42,0,5475,335,335,0,360,VLEO,181.2274368
6365,1,181.2,42,0,5475,335,335,0,360,VLEO,181.3718412
6366,1,181.3,42,0,5475,335,335,0,360,VLEO,181.5162455
6367,1,181.5,42,0,5475,335,335,0,360,VLEO,181.6606498
6368,1,181.6,42,0,5475,335,335,0,360,VLEO,181.8050542
6369,1,181.8,42,0,5475,335,335,0,360,VLEO,181.9494585
6370,1,181.9,42,0,5475,335,335,0,360,VLEO,182.0938628
6371,1,182,42,0,5475,335,335,0,360,VLEO,182.2382671
6372,1,182.2,42,0,5475,335,335,0,360,VLEO,182.3826715
6373,1,182.3,42,0,5475,335,335,0,360,VLEO,182.5270758
6374,1,182.5,42,0,5475,335,335,0,360,VLEO,182.6714801
6375,1,182.6,42,0,5475,335,335,0,360,VLEO,182.8158845
6376,1,182.8,42,0,5475,335,335,0,360,VLEO,182.9602888
6377,1,182.9,42,0,5475,335,335,0,360,VLEO,183.1046931
6378,1,183.1,42,0,5475,335,335,0,360,VLEO,183.2490975
6379,1,183.2,42,0,5475,335,335,0,360,VLEO,183.3935018
6380,1,183.4,42,0,5475,335,335,0,360,VLEO,183.5379061
6381,1,183.5,42,0,5475,335,335,0,360,VLEO,183.6823105
6382,1,183.6,42,0,5475,335,335,0,360,VLEO,183.8267148
6383,1,183.8,42,0,5475,335,335,0,360,VLEO,183.9711191
6384,1,183.9,42,0,5475,335,335,0,360,VLEO,184.1155235
6385,1,184.1,42,0,5475,335,335,0,360,VLEO,184.2599278
6386,1,184.2,42,0,5475,335,335,0,360,VLEO,184.4043321
6387,1,184.4,42,0,5475,335,335,0,360,VLEO,184.5487365
6388,1,184.5,42,0,5475,335,335,0,360,VLEO,184.6931408
6389,1,184.6,42,0,5475,335,335,0,360,VLEO,184.8375451
6390,1,184.8,42,0,5475,335,335,0,360,VLEO,184.9819495
6391,1,184.9,42,0,5475,335,335,0,360,VLEO,185.1263538
6392,1,185.1,42,0,5475,335,335,0,360,VLEO,185.2707581
6393,1,185.2,42,0,5475,335,335,0,360,VLEO,185.4151625
6394,1,185.4,42,0,5475,335,335,0,360,VLEO,185.5595668
6395,1,185.5,42,0,5475,335,335,0,360,VLEO,185.7039711
6396,1,185.7,42,0,5475,335,335,0,360,VLEO,185.8483755
6397,1,185.8,42,0,5475,335,335,0,360,VLEO,185.9927798
6398,1,186,42,0,5475,335,335,0,360,VLEO,186.1371841
6399,1,186.1,42,0,5475,335,335,0,360,VLEO,186.2815884
6400,1,186.2,42,0,5475,335,335,0,360,VLEO,186.4259928
6401,1,186.4,42,0,5475,335,335,0,360,VLEO,186.5703971
6402,1,186.5,42,0,5475,335,335,0,360,VLEO,186.7148014
6403,1,186.7,42,0,5475,335,335,0,360,VLEO,186.8592058
6404,1,186.8,42,0,5475,335,335,0,360,VLEO,187.0036101
6405,1,187,42,0,5475,335,335,0,360,VLEO,187.1480144
6406,1,187.1,42,0,5475,335,335,0,360,VLEO,187.2924188
6407,1,187.2,42,0,5475,335,335,0,360,VLEO,187.4368231
6408,1,187.4,42,0,5475,335,335,0,360,VLEO,187.5812274
6409,1,187.5,42,0,5475,335,335,0,360,VLEO,187.7256318
6410,1,187.7,42,0,5475,335,335,0,360,VLEO,187.8700361
6411,1,187.8,42,0,5475,335,335,0,360,VLEO,188.0144404
6412,1,188,42,0,5475,335,335,0,360,VLEO,188.1588448
6413,1,188.1,42,0,5475,335,335,0,360,VLEO,188.3032491
6414,1,188.3,42,0,5475,335,335,0,360,VLEO,188.4476534
6415,1,188.4,42,0,5475,335,335,0,360,VLEO,188.5920578
6416,1,188.6,42,0,5475,335,335,0,360,VLEO,188.7364621
6417,1,188.7,42,0,5475,335,335,0,360,VLEO,188.8808664
6418,1,188.8,42,0,5475,335,335,0,360,VLEO,189.0252708
6419,1,189,42,0,5475,335,335,0,360,VLEO,189.1696751
6420,1,189.1,42,0,5475,335,335,0,360,VLEO,189.3140794
6421,1,189.3,42,0,5475,335,335,0,360,VLEO,189.4584838
6422,1,189.4,42,0,5475,335,335,0,360,VLEO,189.6028881
6423,1,189.6,42,0,5475,335,335,0,360,VLEO,189.7472924
6424,1,189.7,42,0,5475,335,335,0,360,VLEO,189.8916968
6425,1,189.8,42,0,5475,335,335,0,360,VLEO,190.0361011
6426,1,190,42,0,5475,335,335,0,360,VLEO,190.1805054
6427,1,190.1,42,0,5475,335,335,0,360,VLEO,190.3249097
6428,1,190.3,42,0,5475,335,335,0,360,VLEO,190.4693141
6429,1,190.4,42,0,5475,335,335,0,360,VLEO,190.6137184
6430,1,190.6,42,0,5475,335,335,0,360,VLEO,190.7581227
6431,1,190.7,42,0,5475,335,335,0,360,VLEO,190.9025271
6432,1,190.9,42,0,5475,335,335,0,360,VLEO,191.0469314
6433,1,191,42,0,5475,335,335,0,360,VLEO,191.1913357
6434,1,191.2,42,0,5475,335,335,0,360,VLEO,191.3357401
6435,1,191.3,42,0,5475,335,335,0,360,VLEO,191.4801444
6436,1,191.4,42,0,5475,335,335,0,360,VLEO,191.6245487
6437,1,191.6,42,0,5475,335,335,0,360,VLEO,191.7689531
6438,1,191.7,42,0,5475,335,335,0,360,VLEO,191.9133574
6439,1,191.9,42,0,5475,335,335,0,360,VLEO,192.0577617
6440,1,192,42,0,5475,335,335,0,360,VLEO,192.2021661
6441,1,192.2,42,0,5475,335,335,0,360,VLEO,192.3465704
6442,1,192.3,42,0,5475,335,335,0,360,VLEO,192.4909747
6443,1,192.4,42,0,5475,335,335,0,360,VLEO,192.6353791
6444,1,192.6,42,0,5475,335,335,0,360,VLEO,192.7797834
6445,1,192.7,42,0,5475,335,335,0,360,VLEO,192.9241877
6446,1,192.9,42,0,5475,335,335,0,360,VLEO,193.0685921
6447,1,193,42,0,5475,335,335,0,360,VLEO,193.2129964
6448,1,193.2,42,0,5475,335,335,0,360,VLEO,193.3574007
6449,1,193.3,42,0,5475,335,335,0,360,VLEO,193.5018051
6450,1,193.5,42,0,5475,335,335,0,360,VLEO,193.6462094
6451,1,193.6,42,0,5475,335,335,0,360,VLEO,193.7906137
6452,1,193.8,42,0,5475,335,335,0,360,VLEO,193.9350181
6453,1,193.9,42,0,5475,335,335,0,360,VLEO,194.0794224
6454,1,194,42,0,5475,335,335,0,360,VLEO,194.2238267
6455,1,194.2,42,0,5475,335,335,0,360,VLEO,194.368231
6456,1,194.3,42,0,5475,335,335,0,360,VLEO,194.5126354
6457,1,194.5,42,0,5475,335,335,0,360,VLEO,194.6570397
6458,1,194.6,42,0,5475,335,335,0,360,VLEO,194.801444
6459,1,194.8,42,0,5475,335,335,0,360,VLEO,194.9458484
6460,1,194.9,42,0,5475,335,335,0,360,VLEO,195.0902527
6461,1,195,42,0,5475,335,335,0,360,VLEO,195.234657
6462,1,195.2,42,0,5475,335,335,0,360,VLEO,195.3790614
6463,1,195.3,42,0,5475,335,335,0,360,VLEO,195.5234657
6464,1,195.5,42,0,5475,335,335,0,360,VLEO,195.66787
6465,1,195.6,42,0,5475,335,335,0,360,VLEO,195.8122744
6466,1,195.8,42,0,5475,335,335,0,360,VLEO,195.9566787
6467,1,195.9,42,0,5475,335,335,0,360,VLEO,196.101083
6468,1,196.1,42,0,5475,335,335,0,360,VLEO,196.2454874
6469,1,196.2,42,0,5475,335,335,0,360,VLEO,196.3898917
6470,1,196.4,42,0,5475,335,335,0,360,VLEO,196.534296
6471,1,196.5,42,0,5475,335,335,0,360,VLEO,196.6787004
6472,1,196.6,42,0,5475,335,335,0,360,VLEO,196.8231047
6473,1,196.8,42,0,5475,335,335,0,360,VLEO,196.967509
6474,1,196.9,42,0,5475,335,335,0,360,VLEO,197.1119134
6475,1,197.1,42,0,5475,335,335,0,360,VLEO,197.2563177
6476,1,197.2,42,0,5475,335,335,0,360,VLEO,197.400722
6477,1,197.4,42,0,5475,335,335,0,360,VLEO,197.5451264
6478,1,197.5,42,0,5475,335,335,0,360,VLEO,197.6895307
6479,1,197.6,42,0,5475,335,335,0,360,VLEO,197.833935
6480,1,197.8,42,0,5475,335,335,0,360,VLEO,197.9783394
6481,1,197.9,42,0,5475,335,335,0,360,VLEO,198.1227437
6482,1,198.1,42,0,5475,335,335,0,360,VLEO,198.267148
6483,1,198.2,42,0,5475,335,335,0,360,VLEO,198.4115523
6484,1,198.4,42,0,5475,335,335,0,360,VLEO,198.5559567
6485,1,198.5,42,0,5475,335,335,0,360,VLEO,198.700361
6486,1,198.7,42,0,5475,335,335,0,360,VLEO,198.8447653
6487,1,198.8,42,0,5475,335,335,0,360,VLEO,198.9891697
6488,1,199,42,0,5475,335,335,0,360,VLEO,199.133574
6489,1,199.1,42,0,5475,335,335,0,360,VLEO,199.2779783
6490,1,199.2,42,0,5475,335,335,0,360,VLEO,199.4223827
6491,1,199.4,42,0,5475,335,335,0,360,VLEO,199.566787
6492,1,199.5,42,0,5475,335,335,0,360,VLEO,199.7111913
6493,1,199.7,42,0,5475,335,335,0,360,VLEO,199.8555957
6494,1,199.8,42,0,5475,335,335,0,360,VLEO,200
6495,1,200,42,0,5475,335,335,0,360,VLEO,200.1444043
6496,1,200.1,42,0,5475,335,335,0,360,VLEO,200.2888087
6497,1,200.2,42,0,5475,335,335,0,360,VLEO,200.433213
6498,1,200.4,42,0,5475,335,335,0,360,VLEO,200.5776173
6499,1,200.5,42,0,5475,335,335,0,360,VLEO,200.7220217
6500,1,200.7,42,0,5475,335,335,0,360,VLEO,200.866426
6501,1,200.8,42,0,5475,335,335,0,360,VLEO,201.0108303
6502,1,201,42,0,5475,335,335,0,360,VLEO,201.1552347
6503,1,201.1,42,0,5475,335,335,0,360,VLEO,201.299639
6504,1,201.3,42,0,5475,335,335,0,360,VLEO,201.4440433
6505,1,201.4,42,0,5475,335,335,0,360,VLEO,201.5884477
6506,1,201.6,42,0,5475,335,335,0,360,VLEO,201.732852
6507,1,201.7,42,0,5475,335,335,0,360,VLEO,201.8772563
6508,1,201.8,42,0,5475,335,335,0,360,VLEO,202.0216606
6509,1,202,42,0,5475,335,335,0,360,VLEO,202.166065
6510,1,202.1,42,0,5475,335,335,0,360,VLEO,202.3104693
6511,1,202.3,42,0,5475,335,335,0,360,VLEO,202.4548736
6512,1,202.4,42,0,5475,335,335,0,360,VLEO,202.599278
6513,1,202.6,42,0,5475,335,335,0,360,VLEO,202.7436823
6514,1,202.7,42,0,5475,335,335,0,360,VLEO,202.8880866
6515,1,202.8,42,0,5475,335,335,0,360,VLEO,203.032491
6516,1,203,42,0,5475,335,335,0,360,VLEO,203.1768953
6517,1,203.1,42,0,5475,335,335,0,360,VLEO,203.3212996
6518,1,203.3,42,0,5475,335,335,0,360,VLEO,203.465704
6519,1,203.4,42,0,5475,335,335,0,360,VLEO,203.6101083
6520,1,203.6,42,0,5475,335,335,0,360,VLEO,203.7545126
6521,1,203.7,42,0,5475,335,335,0,360,VLEO,203.898917
6522,1,203.9,42,0,5475,335,335,0,360,VLEO,204.0433213
6523,1,204,42,0,5475,335,335,0,360,VLEO,204.1877256
6524,1,204.2,42,0,5475,335,335,0,360,VLEO,204.33213
6525,1,204.3,42,0,5475,335,335,0,360,VLEO,204.4765343
6526,1,204.4,42,0,5475,335,335,0,360,VLEO,204.6209386
6527,1,204.6,42,0,5475,335,335,0,360,VLEO,204.765343
6528,1,204.7,42,0,5475,335,335,0,360,VLEO,204.9097473
6529,1,204.9,42,0,5475,335,335,0,360,VLEO,205.0541516
6530,1,205,42,0,5475,335,335,0,360,VLEO,205.198556
6531,1,205.2,42,0,5475,335,335,0,360,VLEO,205.3429603
6532,1,205.3,42,0,5475,335,335,0,360,VLEO,205.4873646
6533,1,205.4,42,0,5475,335,335,0,360,VLEO,205.631769
6534,1,205.6,42,0,5475,335,335,0,360,VLEO,205.7761733
6535,1,205.7,42,0,5475,335,335,0,360,VLEO,205.9205776
6536,1,205.9,42,0,5475,335,335,0,360,VLEO,206.0649819
6537,1,206,42,0,5475,335,335,0,360,VLEO,206.2093863
6538,1,206.2,42,0,5475,335,335,0,360,VLEO,206.3537906
6539,1,206.3,42,0,5475,335,335,0,360,VLEO,206.4981949
6540,1,206.5,42,0,5475,335,335,0,360,VLEO,206.6425993
6541,1,206.6,42,0,5475,335,335,0,360,VLEO,206.7870036
6542,1,206.8,42,0,5475,335,335,0,360,VLEO,206.9314079
6543,1,206.9,42,0,5475,335,335,0,360,VLEO,207.0758123
6544,1,207,42,0,5475,335,335,0,360,VLEO,207.2202166
6545,1,207.2,42,0,5475,335,335,0,360,VLEO,207.3646209
6546,1,207.3,42,0,5475,335,335,0,360,VLEO,207.5090253
6547,1,207.5,42,0,5475,335,335,0,360,VLEO,207.6534296
6548,1,207.6,42,0,5475,335,335,0,360,VLEO,207.7978339
6549,1,207.8,42,0,5475,335,335,0,360,VLEO,207.9422383
6550,1,207.9,42,0,5475,335,335,0,360,VLEO,208.0866426
6551,1,208,42,0,5475,335,335,0,360,VLEO,208.2310469
6552,1,208.2,42,0,5475,335,335,0,360,VLEO,208.3754513
6553,1,208.3,42,0,5475,335,335,0,360,VLEO,208.5198556
6554,1,208.5,42,0,5475,335,335,0,360,VLEO,208.6642599
6555,1,208.6,42,0,5475,335,335,0,360,VLEO,208.8086643
6556,1,208.8,42,0,5475,335,335,0,360,VLEO,208.9530686
6557,1,208.9,42,0,5475,335,335,0,360,VLEO,209.0974729
6558,1,209.1,42,0,5475,335,335,0,360,VLEO,209.2418773
6559,1,209.2,42,0,5475,335,335,0,360,VLEO,209.3862816
6560,1,209.4,42,0,5475,335,335,0,360,VLEO,209.5306859
6561,1,209.5,42,0,5475,335,335,0,360,VLEO,209.6750903
6562,1,209.6,42,0,5475,335,335,0,360,VLEO,209.8194946
6563,1,209.8,42,0,5475,335,335,0,360,VLEO,209.9638989
6564,1,209.9,42,0,5475,335,335,0,360,VLEO,210.1083032
6565,1,210.1,42,0,5475,335,335,0,360,VLEO,210.2527076
6566,1,210.2,42,0,5475,335,335,0,360,VLEO,210.3971119
6567,1,210.4,42,0,5475,335,335,0,360,VLEO,210.5415162
6568,1,210.5,42,0,5475,335,335,0,360,VLEO,210.6859206
6569,1,210.7,42,0,5475,335,335,0,360,VLEO,210.8303249
6570,1,210.8,42,0,5475,335,335,0,360,VLEO,210.9747292
6571,1,210.9,42,0,5475,335,335,0,360,VLEO,211.1191336
6572,1,211.1,42,0,5475,335,335,0,360,VLEO,211.2635379
6573,1,211.2,42,0,5475,335,335,0,360,VLEO,211.4079422
6574,1,211.4,42,0,5475,335,335,0,360,VLEO,211.5523466
6575,1,211.5,42,0,5475,335,335,0,360,VLEO,211.6967509
6576,1,211.7,42,0,5475,335,335,0,360,VLEO,211.8411552
6577,1,211.8,42,0,5475,335,335,0,360,VLEO,211.9855596
6578,1,212,42,0,5475,335,335,0,360,VLEO,212.1299639
6579,1,212.1,42,0,5475,335,335,0,360,VLEO,212.2743682
6580,1,212.3,42,0,5475,335,335,0,360,VLEO,212.4187726
6581,1,212.4,42,0,5475,335,335,0,360,VLEO,212.5631769
6582,1,212.5,42,0,5475,335,335,0,360,VLEO,212.7075812
6583,1,212.7,42,0,5475,335,335,0,360,VLEO,212.8519856
6584,1,212.8,42,0,5475,335,335,0,360,VLEO,212.9963899
6585,1,213,42,0,5475,335,335,0,360,VLEO,213.1407942
6586,1,213.1,42,0,5475,335,335,0,360,VLEO,213.2851986
6587,1,213.3,42,0,5475,335,335,0,360,VLEO,213.4296029
6588,1,213.4,42,0,5475,335,335,0,360,VLEO,213.5740072
6589,1,213.5,42,0,5475,335,335,0,360,VLEO,213.7184116
6590,1,213.7,42,0,5475,335,335,0,360,VLEO,213.8628159
6591,1,213.8,42,0,5475,335,335,0,360,VLEO,214.0072202
6592,1,214,42,0,5475,335,335,0,360,VLEO,214.1516245
6593,1,214.1,42,0,5475,335,335,0,360,VLEO,214.2960289
6594,1,214.3,42,0,5475,335,335,0,360,VLEO,214.4404332
6595,1,214.4,42,0,5475,335,335,0,360,VLEO,214.5848375
6596,1,214.6,42,0,5475,335,335,0,360,VLEO,214.7292419
6597,1,214.7,42,0,5475,335,335,0,360,VLEO,214.8736462
6598,1,214.9,42,0,5475,335,335,0,360,VLEO,215.0180505
6599,1,215,42,0,5475,335,335,0,360,VLEO,215.1624549
6600,1,215.1,42,0,5475,335,335,0,360,VLEO,215.3068592
6601,1,215.3,42,0,5475,335,335,0,360,VLEO,215.4512635
6602,1,215.4,42,0,5475,335,335,0,360,VLEO,215.5956679
6603,1,215.6,42,0,5475,335,335,0,360,VLEO,215.7400722
6604,1,215.7,42,0,5475,335,335,0,360,VLEO,215.8844765
6605,1,215.9,42,0,5475,335,335,0,360,VLEO,216.0288809
6606,1,216,42,0,5475,335,335,0,360,VLEO,216.1732852
6607,1,216.1,42,0,5475,335,335,0,360,VLEO,216.3176895
6608,1,216.3,42,0,5475,335,335,0,360,VLEO,216.4620939
6609,1,216.4,42,0,5475,335,335,0,360,VLEO,216.6064982
6610,1,216.6,42,0,5475,335,335,0,360,VLEO,216.7509025
6611,1,216.7,42,0,5475,335,335,0,360,VLEO,216.8953069
6612,1,216.9,42,0,5475,335,335,0,360,VLEO,217.0397112
6613,1,217,42,0,5475,335,335,0,360,VLEO,217.1841155
6614,1,217.2,42,0,5475,335,335,0,360,VLEO,217.3285199
6615,1,217.3,42,0,5475,335,335,0,360,VLEO,217.4729242
6616,1,217.5,42,0,5475,335,335,0,360,VLEO,217.6173285
6617,1,217.6,42,0,5475,335,335,0,360,VLEO,217.7617329
6618,1,217.7,42,0,5475,335,335,0,360,VLEO,217.9061372
6619,1,217.9,42,0,5475,335,335,0,360,VLEO,218.0505415
6620,1,218,42,0,5475,335,335,0,360,VLEO,218.1949458
6621,1,218.2,42,0,5475,335,335,0,360,VLEO,218.3393502
6622,1,218.3,42,0,5475,335,335,0,360,VLEO,218.4837545
6623,1,218.5,42,0,5475,335,335,0,360,VLEO,218.6281588
6624,1,218.6,42,0,5475,335,335,0,360,VLEO,218.7725632
6625,1,218.7,42,0,5475,335,335,0,360,VLEO,218.9169675
6626,1,218.9,42,0,5475,335,335,0,360,VLEO,219.0613718
6627,1,219,42,0,5475,335,335,0,360,VLEO,219.2057762
6628,1,219.2,42,0,5475,335,335,0,360,VLEO,219.3501805
6629,1,219.3,42,0,5475,335,335,0,360,VLEO,219.4945848
6630,1,219.5,42,0,5475,335,335,0,360,VLEO,219.6389892
6631,1,219.6,42,0,5475,335,335,0,360,VLEO,219.7833935
6632,1,219.8,42,0,5475,335,335,0,360,VLEO,219.9277978
6633,1,219.9,42,0,5475,335,335,0,360,VLEO,220.0722022
6634,1,220.1,42,0,5475,335,335,0,360,VLEO,220.2166065
6635,1,220.2,42,0,5475,335,335,0,360,VLEO,220.3610108
6636,1,220.3,42,0,5475,335,335,0,360,VLEO,220.5054152
6637,1,220.5,42,0,5475,335,335,0,360,VLEO,220.6498195
6638,1,220.6,42,0,5475,335,335,0,360,VLEO,220.7942238
6639,1,220.8,42,0,5475,335,335,0,360,VLEO,220.9386282
6640,1,220.9,42,0,5475,335,335,0,360,VLEO,221.0830325
6641,1,221.1,42,0,5475,335,335,0,360,VLEO,221.2274368
6642,1,221.2,42,0,5475,335,335,0,360,VLEO,221.3718412
6643,1,221.3,42,0,5475,335,335,0,360,VLEO,221.5162455
6644,1,221.5,42,0,5475,335,335,0,360,VLEO,221.6606498
6645,1,221.6,42,0,5475,335,335,0,360,VLEO,221.8050542
6646,1,221.8,42,0,5475,335,335,0,360,VLEO,221.9494585
6647,1,221.9,42,0,5475,335,335,0,360,VLEO,222.0938628
6648,1,222.1,42,0,5475,335,335,0,360,VLEO,222.2382671
6649,1,222.2,42,0,5475,335,335,0,360,VLEO,222.3826715
6650,1,222.4,42,0,5475,335,335,0,360,VLEO,222.5270758
6651,1,222.5,42,0,5475,335,335,0,360,VLEO,222.6714801
6652,1,222.7,42,0,5475,335,335,0,360,VLEO,222.8158845
6653,1,222.8,42,0,5475,335,335,0,360,VLEO,222.9602888
6654,1,222.9,42,0,5475,335,335,0,360,VLEO,223.1046931
6655,1,223.1,42,0,5475,335,335,0,360,VLEO,223.2490975
6656,1,223.2,42,0,5475,335,335,0,360,VLEO,223.3935018
6657,1,223.4,42,0,5475,335,335,0,360,VLEO,223.5379061
6658,1,223.5,42,0,5475,335,335,0,360,VLEO,223.6823105
6659,1,223.7,42,0,5475,335,335,0,360,VLEO,223.8267148
6660,1,223.8,42,0,5475,335,335,0,360,VLEO,223.9711191
6661,1,223.9,42,0,5475,335,335,0,360,VLEO,224.1155235
6662,1,224.1,42,0,5475,335,335,0,360,VLEO,224.2599278
6663,1,224.2,42,0,5475,335,335,0,360,VLEO,224.4043321
6664,1,224.4,42,0,5475,335,335,0,360,VLEO,224.5487365
6665,1,224.5,42,0,5475,335,335,0,360,VLEO,224.6931408
6666,1,224.7,42,0,5475,335,335,0,360,VLEO,224.8375451
6667,1,224.8,42,0,5475,335,335,0,360,VLEO,224.9819495
6668,1,225,42,0,5475,335,335,0,360,VLEO,225.1263538
6669,1,225.1,42,0,5475,335,335,0,360,VLEO,225.2707581
6670,1,225.3,42,0,5475,335,335,0,360,VLEO,225.4151625
6671,1,225.4,42,0,5475,335,335,0,360,VLEO,225.5595668
6672,1,225.5,42,0,5475,335,335,0,360,VLEO,225.7039711
6673,1,225.7,42,0,5475,335,335,0,360,VLEO,225.8483755
6674,1,225.8,42,0,5475,335,335,0,360,VLEO,225.9927798
6675,1,226,42,0,5475,335,335,0,360,VLEO,226.1371841
6676,1,226.1,42,0,5475,335,335,0,360,VLEO,226.2815884
6677,1,226.3,42,0,5475,335,335,0,360,VLEO,226.4259928
6678,1,226.4,42,0,5475,335,335,0,360,VLEO,226.5703971
6679,1,226.6,42,0,5475,335,335,0,360,VLEO,226.7148014
6680,1,226.7,42,0,5475,335,335,0,360,VLEO,226.8592058
6681,1,226.8,42,0,5475,335,335,0,360,VLEO,227.0036101
6682,1,227,42,0,5475,335,335,0,360,VLEO,227.1480144
6683,1,227.1,42,0,5475,335,335,0,360,VLEO,227.2924188
6684,1,227.3,42,0,5475,335,335,0,360,VLEO,227.4368231
6685,1,227.4,42,0,5475,335,335,0,360,VLEO,227.5812274
6686,1,227.6,42,0,5475,335,335,0,360,VLEO,227.7256318
6687,1,227.7,42,0,5475,335,335,0,360,VLEO,227.8700361
6688,1,227.9,42,0,5475,335,335,0,360,VLEO,228.0144404
6689,1,228,42,0,5475,335,335,0,360,VLEO,228.1588448
6690,1,228.2,42,0,5475,335,335,0,360,VLEO,228.3032491
6691,1,228.3,42,0,5475,335,335,0,360,VLEO,228.4476534
6692,1,228.4,42,0,5475,335,335,0,360,VLEO,228.5920578
6693,1,228.6,42,0,5475,335,335,0,360,VLEO,228.7364621
6694,1,228.7,42,0,5475,335,335,0,360,VLEO,228.8808664
6695,1,228.9,42,0,5475,335,335,0,360,VLEO,229.0252708
6696,1,229,42,0,5475,335,335,0,360,VLEO,229.1696751
6697,1,229.2,42,0,5475,335,335,0,360,VLEO,229.3140794
6698,1,229.3,42,0,5475,335,335,0,360,VLEO,229.4584838
6699,1,229.4,42,0,5475,335,335,0,360,VLEO,229.6028881
6700,1,229.6,42,0,5475,335,335,0,360,VLEO,229.7472924
6701,1,229.7,42,0,5475,335,335,0,360,VLEO,229.8916968
6702,1,229.9,42,0,5475,335,335,0,360,VLEO,230.0361011
6703,1,230,42,0,5475,335,335,0,360,VLEO,230.1805054
6704,1,230.2,42,0,5475,335,335,0,360,VLEO,230.3249097
6705,1,230.3,42,0,5475,335,335,0,360,VLEO,230.4693141
6706,1,230.5,42,0,5475,335,335,0,360,VLEO,230.6137184
6707,1,230.6,42,0,5475,335,335,0,360,VLEO,230.7581227
6708,1,230.8,42,0,5475,335,335,0,360,VLEO,230.9025271
6709,1,230.9,42,0,5475,335,335,0,360,VLEO,231.0469314
6710,1,231,42,0,5475,335,335,0,360,VLEO,231.1913357
6711,1,231.2,42,0,5475,335,335,0,360,VLEO,231.3357401
6712,1,231.3,42,0,5475,335,335,0,360,VLEO,231.4801444
6713,1,231.5,42,0,5475,335,335,0,360,VLEO,231.6245487
6714,1,231.6,42,0,5475,335,335,0,360,VLEO,231.7689531
6715,1,231.8,42,0,5475,335,335,0,360,VLEO,231.9133574
6716,1,231.9,42,0,5475,335,335,0,360,VLEO,232.0577617
6717,1,232,42,0,5475,335,335,0,360,VLEO,232.2021661
6718,1,232.2,42,0,5475,335,335,0,360,VLEO,232.3465704
6719,1,232.3,42,0,5475,335,335,0,360,VLEO,232.4909747
6720,1,232.5,42,0,5475,335,335,0,360,VLEO,232.6353791
6721,1,232.6,42,0,5475,335,335,0,360,VLEO,232.7797834
6722,1,232.8,42,0,5475,335,335,0,360,VLEO,232.9241877
6723,1,232.9,42,0,5475,335,335,0,360,VLEO,233.0685921
6724,1,233.1,42,0,5475,335,335,0,360,VLEO,233.2129964
6725,1,233.2,42,0,5475,335,335,0,360,VLEO,233.3574007
6726,1,233.4,42,0,5475,335,335,0,360,VLEO,233.5018051
6727,1,233.5,42,0,5475,335,335,0,360,VLEO,233.6462094
6728,1,233.6,42,0,5475,335,335,0,360,VLEO,233.7906137
6729,1,233.8,42,0,5475,335,335,0,360,VLEO,233.9350181
6730,1,233.9,42,0,5475,335,335,0,360,VLEO,234.0794224
6731,1,234.1,42,0,5475,335,335,0,360,VLEO,234.2238267
6732,1,234.2,42,0,5475,335,335,0,360,VLEO,234.368231
